trial_labels,CONcon_HR_1,conCON_FZ_2,CONincon_HR_3,conINCON_HZ_4,INCONcon_FR_5,inconCON_FZ_6,INCONincon_FR_7,inconINCON_HZ_8,RPE,ExactAge,AgeGroup,StudyID
41,0.50082408573657,0.49670094967642,0.502437029885834,0.499651609613351,0.500520536264541,0.498435121537294,0.500591715641353,0.499013807366923,0.499605522946757,11.665753424657536,Children,46
42,0.50082408573657,0.49670094967642,0.502437029885834,0.499651609613351,0.500520536264541,0.497914039949826,0.500591715641353,0.499013807366923,-0.498435121537294,11.665753424657536,Children,46
43,0.50082408573657,0.49670094967642,0.502437029885834,0.499302976136811,0.500520536264541,0.497914039949826,0.500591715641353,0.499013807366923,-0.499651609613351,11.665753424657536,Children,46
44,0.50082408573657,0.49670094967642,0.502437029885834,0.49965233905442,0.500520536264541,0.497914039949826,0.500591715641353,0.499013807366923,0.500697023863189,11.665753424657536,Children,46
45,0.50082408573657,0.495879593888663,0.502437029885834,0.49965233905442,0.500520536264541,0.497914039949826,0.500591715641353,0.499013807366923,-0.49670094967642,11.665753424657536,Children,46
46,0.501649534181064,0.495879593888663,0.502437029885834,0.49965233905442,0.500520536264541,0.497914039949826,0.500591715641353,0.499013807366923,0.49917591426343,11.665753424657536,Children,46
47,0.501649534181064,0.495879593888663,0.502437029885834,0.49965233905442,0.500520536264541,0.497914039949826,0.500788876361907,0.499013807366923,0.499408284358647,11.665753424657536,Children,46
48,0.501649534181064,0.495879593888663,0.502437029885834,0.49965233905442,0.500520536264541,0.497393503119357,0.500788876361907,0.499013807366923,-0.497914039949826,11.665753424657536,Children,46
49,0.502473617645568,0.495879593888663,0.502437029885834,0.49965233905442,0.500520536264541,0.497393503119357,0.500788876361907,0.499013807366923,0.498350465818936,11.665753424657536,Children,46
50,0.502473617645568,0.495879593888663,0.502437029885834,0.50000145820296,0.500520536264541,0.497393503119357,0.500788876361907,0.499013807366923,0.50034766094558,11.665753424657536,Children,46
51,0.502473617645568,0.495879593888663,0.502437029885834,0.50000145820296,0.499997274511251,0.497393503119357,0.500788876361907,0.499013807366923,-0.500520536264541,11.665753424657536,Children,46
52,0.502473617645568,0.495879593888663,0.502437029885834,0.50000145820296,0.499997274511251,0.496873510476378,0.500788876361907,0.499013807366923,-0.497393503119357,11.665753424657536,Children,46
53,0.503296338387243,0.495879593888663,0.502437029885834,0.50000145820296,0.499997274511251,0.496873510476378,0.500788876361907,0.499013807366923,0.497526382354432,11.665753424657536,Children,46
54,0.503296338387243,0.495059596313188,0.502437029885834,0.50000145820296,0.499997274511251,0.496873510476378,0.500788876361907,0.499013807366923,-0.495879593888663,11.665753424657536,Children,46
55,0.503296338387243,0.495059596313188,0.502437029885834,0.50000145820296,0.499997274511251,0.496873510476378,0.500788876361907,0.498816802381406,-0.499013807366923,11.665753424657536,Children,46
56,0.504117698659518,0.495059596313188,0.502437029885834,0.50000145820296,0.499997274511251,0.496873510476378,0.500788876361907,0.498816802381406,0.496703661612757,11.665753424657536,Children,46
57,0.504117698659518,0.495059596313188,0.502437029885834,0.50000145820296,0.499997274511251,0.496873510476378,0.500788876361907,0.49861987517122,-0.498816802381406,11.665753424657536,Children,46
58,0.504117698659518,0.495059596313188,0.502437029885834,0.50000145820296,0.499997274511251,0.496354061451977,0.500788876361907,0.49861987517122,-0.496873510476378,11.665753424657536,Children,46
59,0.504117698659518,0.495059596313188,0.502437029885834,0.50000145820296,0.499997274511251,0.496354061451977,0.500591170599305,0.49861987517122,-0.500788876361907,11.665753424657536,Children,46
60,0.504117698659518,0.495059596313188,0.502437029885834,0.50000145820296,0.499997274511251,0.496354061451977,0.500591170599305,0.498817814352005,0.501380124828779,11.665753424657536,Children,46
61,0.504117698659518,0.495059596313188,0.502437029885834,0.50000145820296,0.499997274511251,0.496880590610619,0.500591170599305,0.498817814352005,0.503645938548023,11.665753424657536,Children,46
62,0.504117698659518,0.495059596313188,0.502437029885834,0.50000145820296,0.499997274511251,0.496880590610619,0.500788331535036,0.498817814352005,0.499408829400695,11.665753424657536,Children,46
63,0.504117698659518,0.494240954704024,0.502437029885834,0.50000145820296,0.499997274511251,0.496880590610619,0.500788331535036,0.498817814352005,-0.495059596313188,11.665753424657536,Children,46
64,0.504117698659518,0.494240954704024,0.502437029885834,0.50000145820296,0.499997274511251,0.496880590610619,0.500788331535036,0.498620886742305,-0.498817814352005,11.665753424657536,Children,46
65,0.504117698659518,0.493423666818915,0.502437029885834,0.50000145820296,0.499997274511251,0.496880590610619,0.500788331535036,0.498620886742305,-0.494240954704024,11.665753424657536,Children,46
66,0.504117698659518,0.493423666818915,0.502437029885834,0.499652580618469,0.499997274511251,0.496880590610619,0.500788331535036,0.498620886742305,-0.50000145820296,11.665753424657536,Children,46
67,0.504937700712097,0.493423666818915,0.502437029885834,0.499652580618469,0.499997274511251,0.496880590610619,0.500788331535036,0.498620886742305,0.495882301340482,11.665753424657536,Children,46
68,0.504937700712097,0.493423666818915,0.502437029885834,0.500001699598456,0.499997274511251,0.496880590610619,0.500788331535036,0.498620886742305,0.500347419381531,11.665753424657536,Children,46
69,0.50575634679096,0.493423666818915,0.502437029885834,0.500001699598456,0.499997274511251,0.496880590610619,0.500788331535036,0.498620886742305,0.495062299287903,11.665753424657536,Children,46
70,0.506573639138377,0.493423666818915,0.502437029885834,0.500001699598456,0.499997274511251,0.496880590610619,0.500788331535036,0.498620886742305,0.49424365320904,11.665753424657536,Children,46
71,0.505735957650749,0.493423666818915,0.502437029885834,0.500001699598456,0.499997274511251,0.496880590610619,0.500788331535036,0.498620886742305,-0.506573639138377,11.665753424657536,Children,46
72,0.505735957650749,0.493423666818915,0.502437029885834,0.500001699598456,0.499997274511251,0.496361134184397,0.500788331535036,0.498620886742305,-0.496880590610619,11.665753424657536,Children,46
73,0.506553283714104,0.493423666818915,0.502437029885834,0.500001699598456,0.499997274511251,0.496361134184397,0.500788331535036,0.498620886742305,0.494264042349251,11.665753424657536,Children,46
74,0.506553283714104,0.493423666818915,0.502437029885834,0.500001699598456,0.499997274511251,0.496361134184397,0.500985414633868,0.498620886742305,0.499211668464964,11.665753424657536,Children,46
75,0.506553283714104,0.493423666818915,0.502437029885834,0.500001699598456,0.499997274511251,0.496887655948955,0.500985414633868,0.498620886742305,0.503638865815603,11.665753424657536,Children,46
76,0.506553283714104,0.493423666818915,0.502437029885834,0.500001699598456,0.500519994926964,0.496887655948955,0.500985414633868,0.498620886742305,0.500002725488749,11.665753424657536,Children,46
77,0.506553283714104,0.493423666818915,0.502437029885834,0.500001699598456,0.500519994926964,0.49636819213638,0.500985414633868,0.498620886742305,-0.496887655948955,11.665753424657536,Children,46
78,0.507369258228819,0.493423666818915,0.502437029885834,0.500001699598456,0.500519994926964,0.49636819213638,0.500985414633868,0.498620886742305,0.493446716285896,11.665753424657536,Children,46
79,0.507369258228819,0.493423666818915,0.502086452873568,0.500001699598456,0.500519994926964,0.49636819213638,0.500985414633868,0.498620886742305,-0.502437029885834,11.665753424657536,Children,46
80,0.507369258228819,0.493423666818915,0.502433873611562,0.500001699598456,0.500519994926964,0.49636819213638,0.500985414633868,0.498620886742305,0.497913547126432,11.665753424657536,Children,46
81,0.507369258228819,0.493423666818915,0.502083298801596,0.500001699598456,0.500519994926964,0.49636819213638,0.500985414633868,0.498620886742305,-0.502433873611562,11.665753424657536,Children,46
82,0.507369258228819,0.492607730419313,0.502083298801596,0.500001699598456,0.500519994926964,0.49636819213638,0.500985414633868,0.498620886742305,-0.493423666818915,11.665753424657536,Children,46
83,0.507369258228819,0.492607730419313,0.502083298801596,0.500001699598456,0.500519994926964,0.496894706522307,0.500985414633868,0.498620886742305,0.50363180786362,11.665753424657536,Children,46
84,0.507369258228819,0.492607730419313,0.502083298801596,0.500001699598456,0.500519994926964,0.496894706522307,0.500985414633868,0.498424036877389,-0.498620886742305,11.665753424657536,Children,46
85,0.507369258228819,0.492607730419313,0.502083298801596,0.500001699598456,0.500519994926964,0.496894706522307,0.500787631280187,0.498424036877389,-0.500985414633868,11.665753424657536,Children,46
86,0.507369258228819,0.492607730419313,0.502083298801596,0.500001699598456,0.501042168872389,0.496894706522307,0.500787631280187,0.498424036877389,0.499480005073036,11.665753424657536,Children,46
87,0.507369258228819,0.492607730419313,0.502083298801596,0.500001699598456,0.501042168872389,0.497420670471598,0.500787631280187,0.498424036877389,0.503105293477693,11.665753424657536,Children,46
88,0.507369258228819,0.492607730419313,0.502083298801596,0.500001699598456,0.501042168872389,0.497420670471598,0.500984714655472,0.498424036877389,0.499212368719813,11.665753424657536,Children,46
89,0.507369258228819,0.492607730419313,0.501732968606303,0.500001699598456,0.501042168872389,0.497420670471598,0.500984714655472,0.498424036877389,-0.502083298801596,11.665753424657536,Children,46
90,0.507369258228819,0.491793143270371,0.501732968606303,0.500001699598456,0.501042168872389,0.497420670471598,0.500984714655472,0.498424036877389,-0.492607730419313,11.665753424657536,Children,46
91,0.507369258228819,0.491793143270371,0.501732968606303,0.500001699598456,0.501042168872389,0.497420670471598,0.501181720224478,0.498424036877389,0.499015285344528,11.665753424657536,Children,46
92,0.507369258228819,0.491793143270371,0.501732968606303,0.500001699598456,0.501042168872389,0.497420670471598,0.501181720224478,0.498227264726566,-0.498424036877389,11.665753424657536,Children,46
93,0.507369258228819,0.491793143270371,0.501732968606303,0.500001699598456,0.501042168872389,0.497946084559697,0.501181720224478,0.498227264726566,0.502579329528402,11.665753424657536,Children,46
94,0.507369258228819,0.491793143270371,0.501732968606303,0.500001699598456,0.501042168872389,0.497946084559697,0.501378648017922,0.498227264726566,0.498818279775522,11.665753424657536,Children,46
95,0.507369258228819,0.491793143270371,0.501732968606303,0.500001699598456,0.501042168872389,0.497946084559697,0.501575498066509,0.498227264726566,0.498621351982078,11.665753424657536,Children,46
