trial_labels,CONcon_HR_1,conCON_FZ_2,CONincon_HR_3,conINCON_HZ_4,INCONcon_FR_5,inconCON_FZ_6,INCONincon_FR_7,inconINCON_HZ_8,RPE,ExactAge,AgeGroup,StudyID
37,0.499999151441642,0.498618878350268,0.502758428305441,0.49954004935317,0.500459102870861,0.498620149623568,0.500919899729963,0.497700250675994,-0.498159352764465,11.665753424657536,Children,46
38,0.499999151441642,0.498159352764465,0.502758428305441,0.49954004935317,0.500459102870861,0.498620149623568,0.500919899729963,0.497700250675994,-0.498618878350268,11.665753424657536,Children,46
39,0.499999151441642,0.498159352764465,0.503216684569774,0.49954004935317,0.500459102870861,0.498620149623568,0.500919899729963,0.497700250675994,0.497241571694559,11.665753424657536,Children,46
40,0.50045995064683,0.498159352764465,0.503216684569774,0.49954004935317,0.500459102870861,0.498620149623568,0.500919899729963,0.497700250675994,0.500000848558358,11.665753424657536,Children,46
41,0.50045995064683,0.498159352764465,0.503216684569774,0.49954004935317,0.500459102870861,0.498620149623568,0.501379850376432,0.497700250675994,0.499080100270037,11.665753424657536,Children,46
42,0.50045995064683,0.498159352764465,0.503216684569774,0.49954004935317,0.500459102870861,0.498160622866164,0.501379850376432,0.497700250675994,-0.498620149623568,11.665753424657536,Children,46
43,0.50045995064683,0.498159352764465,0.503216684569774,0.499079674819076,0.500459102870861,0.498160622866164,0.501379850376432,0.497700250675994,-0.49954004935317,11.665753424657536,Children,46
44,0.50045995064683,0.498159352764465,0.503216684569774,0.49954132141102,0.500459102870861,0.498160622866164,0.501379850376432,0.497700250675994,0.500920325180924,11.665753424657536,Children,46
45,0.50045995064683,0.497700250675994,0.503216684569774,0.49954132141102,0.500459102870861,0.498160622866164,0.501379850376432,0.497700250675994,-0.498159352764465,11.665753424657536,Children,46
46,0.500920325180924,0.497700250675994,0.503216684569774,0.49954132141102,0.500459102870861,0.498160622866164,0.501379850376432,0.497700250675994,0.49954004935317,11.665753424657536,Children,46
47,0.500920325180924,0.497700250675994,0.503216684569774,0.49954132141102,0.500459102870861,0.498160622866164,0.501839377133836,0.497700250675994,0.498620149623568,11.665753424657536,Children,46
48,0.500920325180924,0.497700250675994,0.503216684569774,0.49954132141102,0.500459102870861,0.49770151960717,0.501839377133836,0.497700250675994,-0.498160622866164,11.665753424657536,Children,46
49,0.501380275435299,0.497700250675994,0.503216684569774,0.49954132141102,0.500459102870861,0.49770151960717,0.501839377133836,0.497700250675994,0.499079674819076,11.665753424657536,Children,46
50,0.501380275435299,0.497700250675994,0.503216684569774,0.50000254255092,0.500459102870861,0.49770151960717,0.501839377133836,0.497700250675994,0.50045867858898,11.665753424657536,Children,46
51,0.501380275435299,0.497700250675994,0.503216684569774,0.50000254255092,0.499997881339944,0.49770151960717,0.501839377133836,0.497700250675994,-0.500459102870861,11.665753424657536,Children,46
52,0.501380275435299,0.497700250675994,0.503216684569774,0.50000254255092,0.499997881339944,0.497242839456292,0.501839377133836,0.497700250675994,-0.49770151960717,11.665753424657536,Children,46
53,0.50183980180097,0.497700250675994,0.503216684569774,0.50000254255092,0.499997881339944,0.497242839456292,0.501839377133836,0.497700250675994,0.498619724564701,11.665753424657536,Children,46
54,0.50183980180097,0.497241571694559,0.503216684569774,0.50000254255092,0.499997881339944,0.497242839456292,0.501839377133836,0.497700250675994,-0.497700250675994,11.665753424657536,Children,46
55,0.50183980180097,0.497241571694559,0.503216684569774,0.50000254255092,0.499997881339944,0.497242839456292,0.501839377133836,0.497241571694559,-0.497700250675994,11.665753424657536,Children,46
56,0.502298904668591,0.497241571694559,0.503216684569774,0.50000254255092,0.499997881339944,0.497242839456292,0.501839377133836,0.497241571694559,0.49816019819903,11.665753424657536,Children,46
57,0.502298904668591,0.497241571694559,0.503216684569774,0.50000254255092,0.499997881339944,0.497242839456292,0.501839377133836,0.496783315430226,-0.497241571694559,11.665753424657536,Children,46
58,0.502298904668591,0.497241571694559,0.503216684569774,0.50000254255092,0.499997881339944,0.496784582023595,0.501839377133836,0.496783315430226,-0.497242839456292,11.665753424657536,Children,46
59,0.502298904668591,0.497241571694559,0.503216684569774,0.50000254255092,0.499997881339944,0.496784582023595,0.501376883546511,0.496783315430226,-0.501839377133836,11.665753424657536,Children,46
60,0.502298904668591,0.497241571694559,0.503216684569774,0.50000254255092,0.499997881339944,0.496784582023595,0.501376883546511,0.497247078339741,0.503216684569774,11.665753424657536,Children,46
61,0.502298904668591,0.497241571694559,0.503216684569774,0.50000254255092,0.499997881339944,0.497248343765821,0.501376883546511,0.497247078339741,0.503215417976405,11.665753424657536,Children,46
62,0.502298904668591,0.497241571694559,0.503216684569774,0.50000254255092,0.499997881339944,0.497248343765821,0.501836413038136,0.497247078339741,0.498623116453489,11.665753424657536,Children,46
63,0.502298904668591,0.496783315430226,0.503216684569774,0.50000254255092,0.499997881339944,0.497248343765821,0.501836413038136,0.497247078339741,-0.497241571694559,11.665753424657536,Children,46
64,0.502298904668591,0.496783315430226,0.503216684569774,0.50000254255092,0.499997881339944,0.497248343765821,0.501836413038136,0.496788817000502,-0.497247078339741,11.665753424657536,Children,46
65,0.502298904668591,0.496325481493422,0.503216684569774,0.50000254255092,0.499997881339944,0.497248343765821,0.501836413038136,0.496788817000502,-0.496783315430226,11.665753424657536,Children,46
66,0.502298904668591,0.496325481493422,0.503216684569774,0.499541741784554,0.499997881339944,0.497248343765821,0.501836413038136,0.496788817000502,-0.50000254255092,11.665753424657536,Children,46
67,0.502757584428458,0.496325481493422,0.503216684569774,0.499541741784554,0.499997881339944,0.497248343765821,0.501836413038136,0.496788817000502,0.497701095331409,11.665753424657536,Children,46
68,0.502757584428458,0.496325481493422,0.503216684569774,0.50000296253704,0.499997881339944,0.497248343765821,0.501836413038136,0.496788817000502,0.500458258215446,11.665753424657536,Children,46
69,0.503215841470505,0.496325481493422,0.503216684569774,0.50000296253704,0.499997881339944,0.497248343765821,0.501836413038136,0.496788817000502,0.497242415571542,11.665753424657536,Children,46
70,0.503673676184306,0.496325481493422,0.503216684569774,0.50000296253704,0.499997881339944,0.497248343765821,0.501836413038136,0.496788817000502,0.496784158529495,11.665753424657536,Children,46
71,0.503209492112761,0.496325481493422,0.503216684569774,0.50000296253704,0.499997881339944,0.497248343765821,0.501836413038136,0.496788817000502,-0.503673676184306,11.665753424657536,Children,46
72,0.503209492112761,0.496325481493422,0.503216684569774,0.50000296253704,0.499997881339944,0.496790081260369,0.501836413038136,0.496788817000502,-0.497248343765821,11.665753424657536,Children,46
73,0.503667332678111,0.496325481493422,0.503216684569774,0.50000296253704,0.499997881339944,0.496790081260369,0.501836413038136,0.496788817000502,0.496790507887239,11.665753424657536,Children,46
74,0.503667332678111,0.496325481493422,0.503216684569774,0.50000296253704,0.499997881339944,0.496790081260369,0.502295519028831,0.496788817000502,0.498163586961864,11.665753424657536,Children,46
75,0.503667332678111,0.496325481493422,0.503216684569774,0.50000296253704,0.499997881339944,0.497253837934516,0.502295519028831,0.496788817000502,0.503209918739631,11.665753424657536,Children,46
76,0.503667332678111,0.496325481493422,0.503216684569774,0.50000296253704,0.500458681715653,0.497253837934516,0.502295519028831,0.496788817000502,0.500002118660056,11.665753424657536,Children,46
77,0.503667332678111,0.496325481493422,0.503216684569774,0.50000296253704,0.500458681715653,0.496795570365655,0.502295519028831,0.496788817000502,-0.497253837934516,11.665753424657536,Children,46
78,0.50412475129904,0.496325481493422,0.503216684569774,0.50000296253704,0.500458681715653,0.496795570365655,0.502295519028831,0.496788817000502,0.496332667321889,11.665753424657536,Children,46
79,0.50412475129904,0.496325481493422,0.502752921660259,0.50000296253704,0.500458681715653,0.496795570365655,0.502295519028831,0.496788817000502,-0.503216684569774,11.665753424657536,Children,46
80,0.50412475129904,0.496325481493422,0.503211182999498,0.50000296253704,0.500458681715653,0.496795570365655,0.502295519028831,0.496788817000502,0.497247078339741,11.665753424657536,Children,46
81,0.50412475129904,0.496325481493422,0.502747425160214,0.50000296253704,0.500458681715653,0.496795570365655,0.502295519028831,0.496788817000502,-0.503211182999498,11.665753424657536,Children,46
82,0.50412475129904,0.49586806949493,0.502747425160214,0.50000296253704,0.500458681715653,0.496795570365655,0.502295519028831,0.496788817000502,-0.496325481493422,11.665753424657536,Children,46
83,0.50412475129904,0.49586806949493,0.502747425160214,0.50000296253704,0.500458681715653,0.49725932198106,0.502295519028831,0.496788817000502,0.503204429634345,11.665753424657536,Children,46
84,0.50412475129904,0.49586806949493,0.502747425160214,0.50000296253704,0.500458681715653,0.49725932198106,0.502295519028831,0.496330977993468,-0.496788817000502,11.665753424657536,Children,46
85,0.50412475129904,0.49586806949493,0.502747425160214,0.50000296253704,0.500458681715653,0.49725932198106,0.501832605062574,0.496330977993468,-0.502295519028831,11.665753424657536,Children,46
86,0.50412475129904,0.49586806949493,0.502747425160214,0.50000296253704,0.50091905741919,0.49725932198106,0.501832605062574,0.496330977993468,0.499541318284347,11.665753424657536,Children,46
87,0.50412475129904,0.49586806949493,0.502747425160214,0.50000296253704,0.50091905741919,0.497722646204438,0.501832605062574,0.496330977993468,0.50274067801894,11.665753424657536,Children,46
88,0.50412475129904,0.49586806949493,0.502747425160214,0.50000296253704,0.50091905741919,0.497722646204438,0.502291714562687,0.496330977993468,0.498167394937426,11.665753424657536,Children,46
89,0.50412475129904,0.49586806949493,0.502284094718691,0.50000296253704,0.50091905741919,0.497722646204438,0.502291714562687,0.496330977993468,-0.502747425160214,11.665753424657536,Children,46
90,0.50412475129904,0.495411079045894,0.502284094718691,0.50000296253704,0.50091905741919,0.497722646204438,0.502291714562687,0.496330977993468,-0.49586806949493,11.665753424657536,Children,46
91,0.50412475129904,0.495411079045894,0.502284094718691,0.50000296253704,0.50091905741919,0.497722646204438,0.502750400948933,0.496330977993468,0.497708285437313,11.665753424657536,Children,46
92,0.50412475129904,0.495411079045894,0.502284094718691,0.50000296253704,0.50091905741919,0.497722646204438,0.502750400948933,0.495873560929419,-0.496330977993468,11.665753424657536,Children,46
93,0.50412475129904,0.495411079045894,0.502284094718691,0.50000296253704,0.50091905741919,0.498185543429673,0.502750400948933,0.495873560929419,0.502277353795562,11.665753424657536,Children,46
94,0.50412475129904,0.495411079045894,0.502284094718691,0.50000296253704,0.50091905741919,0.498185543429673,0.503208664611252,0.495873560929419,0.497249599051067,11.665753424657536,Children,46
95,0.50412475129904,0.495411079045894,0.502284094718691,0.50000296253704,0.50091905741919,0.498185543429673,0.503666505939224,0.495873560929419,0.496791335388748,11.665753424657536,Children,46
96,0.50412475129904,0.495411079045894,0.502284094718691,0.50000296253704,0.50091905741919,0.498185543429673,0.503666505939224,0.495416565419493,-0.495873560929419,11.665753424657536,Children,46
97,0.50458174836441,0.495411079045894,0.502284094718691,0.50000296253704,0.50091905741919,0.498185543429673,0.503666505939224,0.495416565419493,0.49587524870096,11.665753424657536,Children,46
