trial_labels,CONcon_HR_1,conCON_FZ_2,CONincon_HR_3,conINCON_HZ_4,INCONcon_FR_5,inconCON_FZ_6,INCONincon_FR_7,inconINCON_HZ_8,RPE,Weight,ExactAge,AgeGroup,StudyID
136,0.680297247260231,0.315334757130889,0.666419431145494,0.440136937868846,0.367816858638601,0.401591917446878,0.68257188008363,0.260473683398957,0.335771261881521,0,11.665753424657536,Children,46
137,0.680297247260231,0.315334757130889,0.666419431145494,0.440136937868846,0.367816858638601,0.382373526448825,0.68257188008363,0.260473683398957,-0.401591917446878,0,11.665753424657536,Children,46
138,0.680297247260231,0.315334757130889,0.666419431145494,0.440136937868846,0.367816858638601,0.382373526448825,0.697762568584319,0.260473683398957,0.31742811991637,0,11.665753424657536,Children,46
139,0.680297247260231,0.315334757130889,0.666419431145494,0.440136937868846,0.367816858638601,0.382373526448825,0.697762568584319,0.248008579210384,-0.260473683398957,0,11.665753424657536,Children,46
140,0.647741267110367,0.315334757130889,0.666419431145494,0.440136937868846,0.367816858638601,0.382373526448825,0.697762568584319,0.248008579210384,-0.680297247260231,0,11.665753424657536,Children,46
141,0.616743270397576,0.315334757130889,0.666419431145494,0.440136937868846,0.367816858638601,0.382373526448825,0.697762568584319,0.248008579210384,-0.647741267110367,0,11.665753424657536,Children,46
142,0.616743270397576,0.315334757130889,0.666419431145494,0.419073954782867,0.367816858638601,0.382373526448825,0.697762568584319,0.248008579210384,-0.440136937868846,0,11.665753424657536,Children,46
143,0.616743270397576,0.315334757130889,0.666419431145494,0.419073954782867,0.367816858638601,0.382373526448825,0.697762568584319,0.283995521487,0.751991420789616,0,11.665753424657536,Children,46
144,0.616743270397576,0.315334757130889,0.682383103528037,0.419073954782867,0.367816858638601,0.382373526448825,0.697762568584319,0.283995521487,0.333580568854506,0,11.665753424657536,Children,46
145,0.635084221403167,0.315334757130889,0.682383103528037,0.419073954782867,0.367816858638601,0.382373526448825,0.697762568584319,0.283995521487,0.383256729602424,0,11.665753424657536,Children,46
146,0.635084221403167,0.315334757130889,0.682383103528037,0.399018951755614,0.367816858638601,0.382373526448825,0.697762568584319,0.283995521487,-0.419073954782867,0,11.665753424657536,Children,46
147,0.604691934224642,0.315334757130889,0.682383103528037,0.399018951755614,0.367816858638601,0.382373526448825,0.697762568584319,0.283995521487,-0.635084221403167,0,11.665753424657536,Children,46
148,0.604691934224642,0.315334757130889,0.682383103528037,0.399018951755614,0.367816858638601,0.382373526448825,0.712226298751304,0.283995521487,0.302237431415681,0,11.665753424657536,Children,46
149,0.604691934224642,0.315334757130889,0.697582826029408,0.399018951755614,0.367816858638601,0.382373526448825,0.712226298751304,0.283995521487,0.317616896471963,0,11.665753424657536,Children,46
150,0.604691934224642,0.315334757130889,0.712055157870255,0.399018951755614,0.367816858638601,0.382373526448825,0.712226298751304,0.283995521487,0.302417173970592,0,11.665753424657536,Children,46
151,0.604691934224642,0.315334757130889,0.712055157870255,0.399018951755614,0.367816858638601,0.411930363984096,0.712226298751304,0.283995521487,0.617626473551175,0,11.665753424657536,Children,46
152,0.623609608218317,0.315334757130889,0.712055157870255,0.399018951755614,0.367816858638601,0.411930363984096,0.712226298751304,0.283995521487,0.395308065775358,0,11.665753424657536,Children,46
153,0.623609608218317,0.315334757130889,0.712055157870255,0.399018951755614,0.367816858638601,0.440072743618844,0.712226298751304,0.283995521487,0.588069636015904,0,11.665753424657536,Children,46
154,0.623609608218317,0.315334757130889,0.712055157870255,0.399018951755614,0.398070313116225,0.440072743618844,0.712226298751304,0.283995521487,0.632183141361399,0,11.665753424657536,Children,46
