Model,BIC_Value,ExactAge,AgeGroup,StudyID
EmoQ,252.605197159172,11.07945205479452,Children,115
EmoBias,257.798126961163,11.07945205479452,Children,115
EmoHier,262.866116658588,11.07945205479452,Children,115
EmoAvg,259.14309632689,11.07945205479452,Children,115
Cong,264.565998530223,11.07945205479452,Children,115
Cond,269.462202593925,11.07945205479452,Children,115
CongBeta,265.46784616121,11.07945205479452,Children,115
CondBeta,265.031697678507,11.07945205479452,Children,115
Vanilla,213.312518750339,11.186301369863012,Children,116
EmoQ,221.808632975265,11.186301369863012,Children,116
EmoBias,181.823564443841,11.186301369863012,Children,116
EmoHier,217.075856564579,11.186301369863012,Children,116
EmoAvg,233.749552870479,11.186301369863012,Children,116
Cong,208.573058562466,11.186301369863012,Children,116
Cond,204.825727505924,11.186301369863012,Children,116
CongBeta,209.202691545929,11.186301369863012,Children,116
CondBeta,201.872301500447,11.186301369863012,Children,116
Vanilla,259.918898703361,17.934246575342467,Adolescents,117
EmoQ,249.724956495643,17.934246575342467,Adolescents,117
EmoBias,254.917913346549,17.934246575342467,Adolescents,117
EmoHier,268.183486247639,17.934246575342467,Adolescents,117
EmoAvg,254.917913346528,17.934246575342467,Adolescents,117
Cong,270.304812405142,17.934246575342467,Adolescents,117
Cond,269.7802115146,17.934246575342467,Adolescents,117
CongBeta,265.457161246445,17.934246575342467,Adolescents,117
CondBeta,270.336732254318,17.934246575342467,Adolescents,117
Vanilla,109.988685416594,19.167123287671235,Adults,118
EmoQ,111.698231529487,19.167123287671235,Adults,118
EmoBias,127.332059400411,19.167123287671235,Adults,118
EmoHier,139.803194205698,19.167123287671235,Adults,118
EmoAvg,145.789774587759,19.167123287671235,Adults,118
Cong,119.035955888211,19.167123287671235,Adults,118
Cond,108.310637435859,19.167123287671235,Adults,118
CongBeta,111.079823578601,19.167123287671235,Adults,118
CondBeta,103.606466735346,19.167123287671235,Adults,118
Vanilla,71.129885805801,19.46849315068493,Adults,119
EmoQ,189.164733297614,19.46849315068493,Adults,119
EmoBias,86.9684310422291,19.46849315068493,Adults,119
EmoHier,91.0738367457176,19.46849315068493,Adults,119
EmoAvg,135.081153299664,19.46849315068493,Adults,119
Cong,80.4626142713323,19.46849315068493,Adults,119
Cond,81.0384319189199,19.46849315068493,Adults,119
CongBeta,80.9513201836547,19.46849315068493,Adults,119
CondBeta,83.0076385169652,19.46849315068493,Adults,119
Vanilla,259.918898703361,8.038356164383561,Children,120
EmoQ,259.918930703384,8.038356164383561,Children,120
EmoBias,265.111860554254,8.038356164383561,Children,120
EmoHier,267.785794515991,8.038356164383561,Children,120
EmoAvg,262.182689162633,8.038356164383561,Children,120
Cong,255.265454407626,8.038356164383561,Children,120
Cond,260.395489370189,8.038356164383561,Children,120
CongBeta,255.265455527975,8.038356164383561,Children,120
CondBeta,260.40141408618,8.038356164383561,Children,120
Vanilla,253.681762479686,18.39178082191781,Adults,121
EmoQ,204.803088182651,18.39178082191781,Adults,121
EmoBias,194.896624420385,18.39178082191781,Adults,121
EmoHier,211.882984678203,18.39178082191781,Adults,121
EmoAvg,202.613817105528,18.39178082191781,Adults,121
Cong,233.579192586653,18.39178082191781,Adults,121
Cond,232.267827285039,18.39178082191781,Adults,121
CongBeta,231.392577148735,18.39178082191781,Adults,121
CondBeta,233.108358929663,18.39178082191781,Adults,121
